zip_code,year,lat,lon,Earned_Premium,Earned_Exposure,Composite_Risk_Score,Actual_Premium_per_Exposure,Predicted_Premium_per_Exposure,Prediction_Error_$,Prediction_Error_%,Absolute_Error_$,Absolute_Error_%,Pricing_Category,Recommended_Rate_Change_%
92408,2021,34.084540927544786,-117.26569637739584,633072.0,710.0,0.5319008582257087,891.6507042253521,817.2283,74.42243274097711,8.35,74.42243274097711,8.35,Adequate,-8.3
93727,2021,36.751551164051286,-119.68058322448464,9880915.0,11347.0,0.47989401897597644,870.7953644135014,800.36426,70.43110660100137,8.09,70.43110660100137,8.09,Adequate,-8.1
93726,2021,36.79365550253708,-119.76144805941402,3459696.0,4012.0,0.45916106783158694,862.3369890329013,790.4015,71.93549977508883,8.34,71.93549977508883,8.34,Adequate,-8.3
92673,2021,33.466849680398035,-117.61206967668396,8903683.0,4322.0,0.4167543246719309,2060.0839888940304,1841.3704,218.71362756590543,10.62,218.71362756590543,10.62,OVERPRICED,-10.6
93447,2021,0.0,0.0,2121.0,2.0,0.3260484171939925,1060.5,1054.0831,6.4168701171875,0.61,6.4168701171875,0.61,Adequate,-0.6
93109,2021,34.40598428725354,-119.72589648757118,2223275.0,1363.0,0.4447833268117472,1631.162876008804,1376.4875,254.675327180679,15.61,254.675327180679,15.61,OVERPRICED,-15.6
93449,2021,35.15784883505219,-120.65227520048656,1983468.0,1582.0,0.3184174791757853,1253.7724399494311,1173.5878,80.18467139474365,6.4,80.18467139474365,6.4,Adequate,-6.4
93108,2021,34.44803306470396,-119.62044069961324,8114211.0,1759.0,0.4153604259107517,4612.968163729392,4508.7397,104.22841763564156,2.26,104.22841763564156,2.26,Adequate,-2.3
93450,2021,36.05641718297052,-120.82375919805624,23813.0,26.0,0.4756523424218796,915.8846153846154,897.0445,18.84012075570911,2.06,18.84012075570911,2.06,Adequate,-2.1
93451,2021,35.90037665789792,-120.5928909227322,633435.0,694.0,0.4158956545318181,912.7305475504322,904.30554,8.42500555824472,0.92,8.42500555824472,0.92,Adequate,-0.9
93106,2021,0.0,0.0,629.0,1.0,0.7034580671915793,629.0,585.01996,43.98004150390625,6.99,43.98004150390625,6.99,Adequate,-7.0
93452,2021,35.70952532704703,-121.2078469701429,11787.0,5.0,0.35698362813479806,2357.4,2521.4495,-164.0494628906249,-6.96,164.0494628906249,6.96,Adequate,7.0
93105,2021,34.53229078453089,-119.79967595879616,4857737.0,2814.0,0.4389793298091927,1726.2746979388771,1522.5967,203.67801825137713,11.8,203.67801825137713,11.8,OVERPRICED,-11.8
93453,2021,35.34702523815264,-120.1972305501155,410768.0,333.0,0.391185118143665,1233.5375375375374,1191.0536,42.483948670349946,3.44,42.483948670349946,3.44,Adequate,-3.4
93103,2021,34.43775191012272,-119.68052869573336,3060920.0,1511.0,0.5109562256634783,2025.7577763070815,1708.4164,317.341394471144,15.67,317.341394471144,15.67,OVERPRICED,-15.7
93454,2021,34.93665631000846,-120.23478130559772,2822846.0,3345.0,0.484277560632235,843.9001494768311,736.1987,107.70141900808107,12.76,107.70141900808107,12.76,Adequate,-12.8
93455,2021,34.82864620888858,-120.42684100535128,5812040.0,5872.0,0.47799248205614653,989.7888283378746,855.75745,134.03138204881213,13.54,134.03138204881213,13.54,Adequate,-13.5
93102,2021,0.0,0.0,519.0,1.0,0.3301519368765948,519.0,1248.6936,-729.693603515625,-140.6,729.693603515625,140.6,UNDERPRICED,140.6
93101,2021,34.41897850758741,-119.70916671271556,1759368.0,1348.0,0.4664906822786754,1305.1691394658753,1130.4736,174.69550665337533,13.38,174.69550665337533,13.38,Adequate,-13.4
93446,2021,35.663513869691506,-120.7309612346029,7586826.0,6971.0,0.42086492471774634,1088.3411275283318,966.99475,121.34637655176925,11.15,121.34637655176925,11.15,Adequate,-11.1
93445,2021,35.031330050799994,-120.62116279767574,488174.0,637.0,0.3899135063020525,766.3642072213501,855.8287,-89.4644670950562,-11.67,89.4644670950562,11.67,Adequate,11.7
93110,2021,34.44780666066151,-119.7625369922937,3340401.0,1393.0,0.491028295119571,2397.9906676238334,1949.775,448.21564320977086,18.69,448.21564320977086,18.69,OVERPRICED,-18.7
93444,2021,35.038443975797065,-120.50427921566336,3196780.0,3101.0,0.43531976165647457,1030.8868107062237,914.08234,116.80447428044249,11.33,116.80447428044249,11.33,Adequate,-11.3
93205,2021,35.52025916333183,-118.42509723969115,189684.0,168.0,0.3437188512156653,1129.0714285714287,1038.5242,90.54725864955367,8.02,90.54725864955367,8.02,Adequate,-8.0
93430,2021,35.49082417063201,-120.92770955167867,906980.0,750.0,0.273316296969485,1209.3066666666666,1082.3623,126.94436197916662,10.5,126.94436197916662,10.5,Adequate,-10.5
93432,2021,35.47193011623508,-120.47105693446971,298939.0,176.0,0.3927830861972762,1698.5170454545455,1609.3778,89.139237837358,5.25,89.139237837358,5.25,Adequate,-5.2
93204,2021,35.926474391709945,-120.08639541285896,636676.0,788.0,0.5766968615299153,807.9644670050761,735.4601,72.50438399726363,8.97,72.50438399726363,8.97,Adequate,-9.0
93433,2021,35.12065233708466,-120.61950719164616,1252146.0,1498.0,0.4564762420135938,835.8785046728972,830.89996,4.978541293990929,0.6,4.978541293990929,0.6,Adequate,-0.6
93203,2021,35.11187641169221,-118.83073075050996,1331654.0,1714.0,0.5751204055502308,776.9276546091015,713.4378,63.48984943332027,8.17,63.48984943332027,8.17,Adequate,-8.2
93434,2021,34.92261381248928,-120.60206083204578,545986.0,746.0,0.5693628455778649,731.8847184986595,647.2522,84.63252123303448,11.56,84.63252123303448,11.56,Adequate,-11.6
93458,2021,34.95708395667555,-120.49066779553156,2619456.0,3442.0,0.5893456020136881,761.0273097036606,654.5528,106.4745142935044,13.99,106.4745142935044,13.99,Adequate,-14.0
93435,2021,0.0,0.0,13695.0,6.0,0.32648036663426644,2282.5,1054.0831,1228.4168701171875,53.82,1228.4168701171875,53.82,OVERPRICED,-53.8
93436,2021,34.60522004101081,-120.39726299894532,4468981.0,4936.0,0.4718091975924865,905.3851296596434,814.7829,90.60223171042469,10.01,90.60223171042469,10.01,Adequate,-10.0
93201,2021,35.858891460964244,-119.4875562204454,29410.0,35.0,0.4897906466740138,840.2857142857143,831.12476,9.160958426339334,1.09,9.160958426339334,1.09,Adequate,-1.1
93440,2021,34.729426599872696,-120.24453463810931,293915.0,210.0,0.4538141362737877,1399.595238095238,1173.2643,226.33095586867557,16.17,226.33095586867557,16.17,OVERPRICED,-16.2
93441,2021,34.74774574908984,-120.03935521841984,295173.0,164.0,0.4107755941086224,1799.8353658536585,1725.0094,74.82596643959596,4.16,74.82596643959596,4.16,Adequate,-4.2
93117,2021,34.49096256097044,-120.08269137959051,3276973.0,2420.0,0.5037619839149783,1354.1210743801653,1198.6606,155.46042984891528,11.48,155.46042984891528,11.48,Adequate,-11.5
93442,2021,35.40186017848598,-120.80393520076647,1956956.0,1904.0,0.3362611872753383,1027.813025210084,952.49585,75.3171756007091,7.33,75.3171756007091,7.33,Adequate,-7.3
93111,2021,34.44945482357455,-119.80352684431324,3091758.0,2081.0,0.5128912466329303,1485.7078327727054,1381.7415,103.96637769458039,7.0,103.96637769458039,7.0,Adequate,-7.0
93202,2021,36.31345714209332,-119.7083255399736,430565.0,606.0,0.4977743895885828,710.503300330033,725.5297,-15.026423791060779,-2.11,15.026423791060779,2.11,Adequate,2.1
93460,2021,34.64863936646399,-120.02448185544992,1890425.0,887.0,0.39406311496738533,2131.2570462232243,1787.8041,343.4529690747868,16.12,343.4529690747868,16.12,OVERPRICED,-16.1
93067,2021,34.42196363049429,-119.59348298424838,364522.0,166.0,0.34050218339407556,2195.9156626506024,1910.48,285.43568218185237,13.0,285.43568218185237,13.0,OVERPRICED,-13.0
93461,2021,35.64705942897399,-120.27331262521332,158308.0,206.0,0.45257671982356557,768.4854368932039,720.3459,48.13955066273513,6.26,48.13955066273513,6.26,Adequate,-6.3
93517,2021,38.27356528578016,-119.30296499995818,343344.0,262.0,0.3038269297350141,1310.473282442748,1135.3651,175.1081701380606,13.36,175.1081701380606,13.36,Adequate,-13.4
93033,2021,34.151951991587104,-119.12677905657333,5046174.0,5787.0,0.610579019284,871.9844479004665,816.6664,55.318066064529035,6.34,55.318066064529035,6.34,Adequate,-6.3
93518,2021,35.3700706507816,-118.4612299853793,223705.0,140.0,0.3337053238385026,1597.892857142857,1469.1268,128.7660260881696,8.06,128.7660260881696,8.06,Adequate,-8.1
93030,2021,34.20533133552725,-119.17483586337488,4846506.0,4598.0,0.5427129122567718,1054.0465419747716,946.60394,107.44259910367782,10.19,107.44259910367782,10.19,Adequate,-10.2
93519,2021,0.0,0.0,5210.0,5.0,0.32355367081114306,1042.0,1134.666,-92.666015625,-8.89,92.666015625,8.89,Adequate,8.9
93523,2021,34.930897086162744,-117.85027396938392,154469.0,137.0,0.359202837098197,1127.5109489051094,977.55365,149.9572990027657,13.3,149.9572990027657,13.3,Adequate,-13.3
93023,2021,34.5244420437903,-119.27483538350256,5073054.0,3084.0,0.44048894757195073,1644.9591439688716,1481.7867,163.17240080480906,9.92,163.17240080480906,9.92,Adequate,-9.9
93516,2021,35.0047038657233,-117.63210829043312,166844.0,207.0,0.36461512209373537,806.0096618357488,752.24414,53.76552121074883,6.67,53.76552121074883,6.67,Adequate,-6.7
93526,2021,36.81065342894649,-118.2851446253166,97951.0,95.0,0.35899095060105907,1031.0631578947368,895.003,136.06016717208058,13.2,136.06016717208058,13.2,Adequate,-13.2
93527,2021,36.04613649569743,-118.17704674174615,261523.0,251.0,0.3204526461899893,1041.9243027888447,1061.9403,-20.01600482834283,-1.92,20.01600482834283,1.92,Adequate,1.9
93528,2021,35.37167203572557,-117.64322149199084,10462.0,15.0,0.23781219538130122,697.4666666666667,599.48047,97.9861979166667,14.05,97.9861979166667,14.05,Adequate,-14.0
93021,2021,34.30375232204982,-118.88415970951242,8097734.0,5311.0,0.4928633021665551,1524.7098474863492,1452.4514,72.25843147072419,4.74,72.25843147072419,4.74,Adequate,-4.7
93529,2021,37.805060370127435,-119.09808171932158,526867.0,274.0,0.2951274307700416,1922.8722627737227,1669.5833,253.2890108205977,13.17,253.2890108205977,13.17,OVERPRICED,-13.2
93530,2021,36.48091045549494,-117.86902785438294,1673.0,2.0,0.2377327278870021,836.5,768.10364,68.3963623046875,8.18,68.3963623046875,8.18,Adequate,-8.2
93015,2021,34.40573482137536,-118.89654856429576,2163757.0,2137.0,0.5327079096747455,1012.5208235844642,979.9051,32.61573325243296,3.22,32.61573325243296,3.22,Adequate,-3.2
93531,2021,35.21603562502684,-118.58998433453678,149794.0,94.0,0.3719473458228876,1593.5531914893618,1443.7563,149.79684383311178,9.4,149.79684383311178,9.4,Adequate,-9.4
93022,2021,34.40737342303691,-119.3056610673804,1304340.0,1081.0,0.5061071585723929,1206.604995374653,1064.3025,142.30250514027807,11.79,142.30250514027807,11.79,Adequate,-11.8
93429,2021,34.86535422469554,-120.5365106218701,14821.0,16.0,0.5746228245470899,926.3125,852.9565,73.35601806640625,7.92,73.35601806640625,7.92,Adequate,-7.9
93035,2021,34.182251183952694,-119.22293098013196,4699966.0,3680.0,0.38548965653105094,1277.1646739130435,1133.251,143.91369735054354,11.27,143.91369735054354,11.27,Adequate,-11.3
93036,2021,34.23535493725118,-119.18139014614025,3414454.0,3307.0,0.5094551267145537,1032.492893861506,970.89874,61.59415118572474,5.97,61.59415118572474,5.97,Adequate,-6.0
93066,2021,34.28856809305543,-119.02949164613436,835894.0,391.0,0.4787045998135201,2137.83631713555,1998.7257,139.11060912773746,6.51,139.11060912773746,6.51,Adequate,-6.5
93463,2021,34.62185910194611,-120.14166372006352,1690916.0,1102.0,0.3862424017927417,1534.4065335753176,1283.2805,251.12601599719255,16.37,251.12601599719255,16.37,OVERPRICED,-16.4
93464,2021,0.0,0.0,2777.0,1.0,0.3085544648628985,2777.0,1444.9142,1332.0858154296875,47.97,1332.0858154296875,47.97,OVERPRICED,-48.0
93065,2021,34.26021460977508,-118.77441481886667,14379569.0,9972.0,0.4654843901328204,1441.9944845567588,1266.2925,175.70200408800883,12.18,175.70200408800883,12.18,Adequate,-12.2
93465,2021,35.540126150656405,-120.73300077506067,2203114.0,1586.0,0.41154589744889813,1389.1008827238336,1242.5585,146.5424110441461,10.55,146.5424110441461,10.55,Adequate,-10.5
93501,2021,35.06837732939736,-118.18451065941328,357253.0,377.0,0.381684308875685,947.6206896551724,813.0983,134.5223620184537,14.2,134.5223620184537,14.2,Adequate,-14.2
93063,2021,34.30458834643198,-118.68444057865068,9914292.0,7298.0,0.4921929150433865,1358.4943820224719,1234.7555,123.73888885840938,9.11,123.73888885840938,9.11,Adequate,-9.1
93514,2021,37.501380380739086,-118.4047684754552,1985721.0,1643.0,0.42862833199614087,1208.594643944005,1093.8425,114.75211464712993,9.49,114.75211464712993,9.49,Adequate,-9.5
93502,2021,0.0,0.0,763.0,1.0,0.28695699284920223,763.0,1090.2692,-327.2691650390625,-42.89,327.2691650390625,42.89,UNDERPRICED,42.9
93504,2021,0.0,0.0,1193.0,1.0,0.2893327147707088,1193.0,1090.2692,102.7308349609375,8.61,102.7308349609375,8.61,Adequate,-8.6
93505,2021,35.16644298992467,-117.88817474590498,1582778.0,1763.0,0.4093269401619105,897.7753828701078,814.7971,82.97826372948282,9.24,82.97826372948282,9.24,Adequate,-9.2
93041,2021,34.12875950703007,-119.14549310016616,1153658.0,1399.0,0.43764400840259576,824.6304503216584,825.3797,-0.7492493853728774,-0.09,0.7492493853728774,0.09,Adequate,0.1
93510,2021,34.46513151226773,-118.21419403202152,2799047.0,1358.0,0.45729306910221995,2061.1539027982326,1555.8226,505.3312709622951,24.52,505.3312709622951,24.52,OVERPRICED,-24.5
93040,2021,34.48174452544091,-118.79234323206656,272558.0,243.0,0.5089634919727293,1121.6378600823045,999.55237,122.08549191824204,10.88,122.08549191824204,10.88,Adequate,-10.9
93512,2021,37.89261170821103,-118.564700457671,17857.0,17.0,0.41481405212607836,1050.4117647058824,1088.3809,-37.96909466911757,-3.61,37.96909466911757,3.61,Adequate,3.6
93513,2021,37.11859852470796,-118.13153946182544,225002.0,209.0,0.359489196843241,1076.5645933014355,989.5182,87.04640482487298,8.09,87.04640482487298,8.09,Adequate,-8.1
93060,2021,34.401673942480976,-119.09934355167208,2997033.0,3166.0,0.5630406672399089,946.6307643714466,893.8108,52.81997335582162,5.58,52.81997335582162,5.58,Adequate,-5.6
93206,2021,35.4410673056909,-119.47435032638428,107703.0,111.0,0.46582964602780674,970.2972972972973,852.314,117.98327141839104,12.16,117.98327141839104,12.16,Adequate,-12.2
93428,2021,35.589295929937514,-121.03063227903505,2580138.0,1959.0,0.33180616008899955,1317.0689127105666,1257.4116,59.657291616816565,4.53,59.657291616816565,4.53,Adequate,-4.5
93427,2021,34.608885787345855,-120.22382132523056,655724.0,570.0,0.43286870127940213,1150.3929824561403,1145.7085,4.684486362390317,0.41,4.684486362390317,0.41,Adequate,-0.4
93243,2021,34.77688679479597,-118.80139650181654,214243.0,145.0,0.43660401408406774,1477.5379310344827,1400.1553,77.38265759698265,5.24,77.38265759698265,5.24,Adequate,-5.2
93268,2021,35.162414790645656,-119.42516238518546,1648294.0,2053.0,0.5167836516407709,802.8709206039941,794.84717,8.023752635244136,1.0,8.023752635244136,1.0,Adequate,-1.0
93270,2021,35.952412305165275,-119.07284955081538,328585.0,359.0,0.48916190679878724,915.2785515320335,823.04016,92.23839039922098,10.08,92.23839039922098,10.08,Adequate,-10.1
93242,2021,36.442071744689926,-119.72772497693036,244995.0,251.0,0.45450400797159596,976.0756972111553,849.9208,126.15492084396783,12.92,126.15492084396783,12.92,Adequate,-12.9
93271,2021,36.459221083455205,-118.77800744161874,660511.0,449.0,0.3324703181990638,1471.0712694877507,1362.2131,108.85813472212567,7.4,108.85813472212567,7.4,Adequate,-7.4
93241,2021,35.25577572071191,-118.91286103389918,650485.0,888.0,0.5335892596573464,732.5281531531532,723.7465,8.781632157059448,1.2,8.781632157059448,1.2,Adequate,-1.2
93272,2021,36.05087237697283,-119.34645343191258,155434.0,195.0,0.5361885182043828,797.0974358974358,730.9422,66.1552361904046,8.3,66.1552361904046,8.3,Adequate,-8.3
93267,2021,36.151063573504025,-119.05192339665764,409927.0,469.0,0.5063995579545916,874.044776119403,806.35785,67.68692699830922,7.74,67.68692699830922,7.74,Adequate,-7.7
93274,2021,36.180239766341536,-119.36940938455322,6802659.0,8431.0,0.4719031044756792,806.8626497449887,817.42413,-10.561483555792506,-1.31,10.561483555792506,1.31,Adequate,1.3
93276,2021,35.299176168739976,-119.35836855589714,2306.0,3.0,0.47324429561468073,768.6666666666666,899.79974,-131.13307698567712,-17.06,131.13307698567712,17.06,Adequate,17.1
93239,2021,35.97536350397507,-119.94600566912786,43259.0,58.0,0.506420744364315,745.8448275862069,686.6288,59.21604340651936,7.94,59.21604340651936,7.94,Adequate,-7.9
93277,2021,36.29924880782886,-119.3810027333734,5523168.0,6030.0,0.42696300579342983,915.9482587064676,872.0284,43.91987735881139,4.8,43.91987735881139,4.8,Adequate,-4.8
93280,2021,35.64807163282191,-119.44874559916391,1625888.0,2254.0,0.5769442178223841,721.3345164152618,733.26324,-11.92872821364449,-1.65,11.92872821364449,1.65,Adequate,1.7
93238,2021,35.802286961804185,-118.44198161000983,696406.0,501.0,0.34040484630123136,1390.0319361277445,1536.1427,-146.11076406756797,-10.51,146.11076406756797,10.51,Adequate,10.5
93283,2021,35.56940129363558,-118.27649920615345,127952.0,101.0,0.32303065584526813,1266.851485148515,1121.753,145.09843339070244,11.45,145.09843339070244,11.45,Adequate,-11.5
93235,2021,36.389827821632835,-119.21989629526117,276194.0,363.0,0.501506259064645,760.8650137741047,723.5003,37.36470859832343,4.91,37.36470859832343,4.91,Adequate,-4.9
93240,2021,35.61360176394475,-118.44268862016098,1099140.0,949.0,0.3476181599828528,1158.208640674394,1024.1837,134.02492485408152,11.57,134.02492485408152,11.57,Adequate,-11.6
93285,2021,35.71608384797321,-118.50246047231816,584139.0,418.0,0.28009588029207144,1397.4617224880383,1169.8606,227.60112678491328,16.29,227.60112678491328,16.29,OVERPRICED,-16.3
93244,2021,36.46691379472563,-119.0155623601064,53925.0,43.0,0.43347581727518125,1254.0697674418604,1295.6227,-41.55291322220205,-3.31,41.55291322220205,3.31,Adequate,3.3
93265,2021,36.195646347648136,-118.68260251349416,1282541.0,959.0,0.3328781185307947,1337.3733055265902,1381.4598,-44.08653334059727,-3.3,44.08653334059727,3.3,Adequate,3.3
93254,2021,34.94865608546414,-119.77107011043094,84072.0,90.0,0.38159723879370566,934.1333333333333,754.47504,179.65829671223958,19.23,179.65829671223958,19.23,Adequate,-19.2
93252,2021,34.7249882602333,-119.21477408587737,108169.0,123.0,0.6235352364714252,879.4227642276422,862.53986,16.882908270610983,1.92,16.882908270610983,1.92,Adequate,-1.9
93255,2021,35.68231350609038,-118.09593945347552,78821.0,52.0,0.3042738123981973,1515.7884615384614,1338.432,177.35645470252393,11.7,177.35645470252393,11.7,Adequate,-11.7
93251,2021,35.361816469680406,-119.69352514691415,4615.0,6.0,0.4307678980714937,769.1666666666666,817.7356,-48.56892903645837,-6.31,48.56892903645837,6.31,Adequate,6.3
93256,2021,35.9618979745443,-119.31554889102412,246353.0,296.0,0.5258223917985602,832.2736486486486,753.09955,79.1741003088049,9.51,79.1741003088049,9.51,Adequate,-9.5
93250,2021,35.665752943931004,-119.19747009369776,930243.0,1227.0,0.5873227953577367,758.1442542787286,703.8541,54.29012830216607,7.16,54.29012830216607,7.16,Adequate,-7.2
93257,2021,35.983729071597736,-118.871793625226,5728289.0,6819.0,0.47162889490448473,840.0482475436281,958.84656,-118.79831007355938,-14.14,118.79831007355938,14.14,Adequate,14.1
93266,2021,36.157194978560234,-119.86369141101274,107484.0,149.0,0.5256331365224107,721.3691275167786,722.57886,-1.2097299050964239,-0.17,1.2097299050964239,0.17,Adequate,0.2
93258,2021,36.05437996601231,-119.1503966048281,14817.0,24.0,0.4943495249517249,617.375,698.0206,-80.6456298828125,-13.06,80.6456298828125,13.06,Adequate,13.1
93260,2021,35.817278380088794,-118.6691513842493,131745.0,131.0,0.22619559529389233,1005.6870229007634,1091.9619,-86.2748911617366,-8.58,86.2748911617366,8.58,Adequate,8.6
93247,2021,36.20456726501046,-119.06996781977664,1367463.0,1648.0,0.48766874411360805,829.7712378640776,798.481,31.290219797671398,3.77,31.290219797671398,3.77,Adequate,-3.8
93261,2021,35.80853310545549,-119.1280782479562,86426.0,111.0,0.5737841244927443,778.6126126126126,759.86487,18.747744448550065,2.41,18.747744448550065,2.41,Adequate,-2.4
93262,2021,36.60083412339268,-118.71106714117728,9228.0,8.0,,1153.5,1156.2822,-2.7822265625,-0.24,2.7822265625,0.24,Adequate,0.2
93263,2021,35.49279658634597,-119.28687017713322,1936018.0,2565.0,0.5091013649734492,754.7828460038986,708.36804,46.41480401171111,6.15,46.41480401171111,6.15,Adequate,-6.1
93246,2021,0.0,0.0,1414.0,1.0,,1414.0,737.2323,676.7677001953125,47.86,676.7677001953125,47.86,OVERPRICED,-47.9
93245,2021,36.29518356562239,-119.82875986364272,3465266.0,3893.0,0.43469762250032684,890.1274081685076,791.3873,98.7400790669451,11.09,98.7400790669451,11.09,Adequate,-11.1
93249,2021,35.68825527127298,-119.87677109404152,56488.0,72.0,0.5394257894026312,784.5555555555555,757.94556,26.609998914930543,3.39,26.609998914930543,3.39,Adequate,-3.4
93532,2021,34.68470294032055,-118.54421478749906,711450.0,506.0,0.44845558875044145,1406.0276679841897,1356.3906,49.63704298418975,3.53,49.63704298418975,3.53,Adequate,-3.5
93286,2021,36.470237008091466,-119.10552217607425,790107.0,931.0,0.5062481095300567,848.6648764769066,816.918,31.746846691750306,3.74,31.746846691750306,3.74,Adequate,-3.7
93287,2021,35.72929659373513,-118.93136267580196,33693.0,22.0,0.34539173961990965,1531.5,1330.5101,200.9898681640625,13.12,200.9898681640625,13.12,OVERPRICED,-13.1
93219,2021,35.87443003598349,-119.28093373995338,509116.0,605.0,0.5419445032092014,841.5140495867769,756.41425,85.09980398130813,10.11,85.09980398130813,10.11,Adequate,-10.1
93314,2021,35.38793691380598,-119.23631473000545,7027943.0,6193.0,0.422544911717761,1134.8204424350072,1050.0099,84.81055473969468,7.47,84.81055473969468,7.47,Adequate,-7.5
93401,2021,35.24175124577736,-120.6170968537171,3540749.0,3141.0,0.39419797766942405,1127.2680674944286,925.9226,201.34546007255358,17.86,201.34546007255358,17.86,OVERPRICED,-17.9
93218,2021,35.86091860712248,-119.0361566645862,61262.0,66.0,0.5811425806417247,928.2121212121212,866.7715,61.44063683712125,6.62,61.44063683712125,6.62,Adequate,-6.6
93402,2021,35.29022556127345,-120.8388714951,2523936.0,2473.0,0.4178709337009684,1020.59684593611,933.2961,87.30076439314121,8.55,87.30076439314121,8.55,Adequate,-8.6
93215,2021,35.7763726030783,-119.19795744379724,2985301.0,3654.0,0.5800479148188195,816.9953475643131,791.1651,25.83024746665683,3.16,25.83024746665683,3.16,Adequate,-3.2
93405,2021,35.2978412127375,-120.72720412099922,2000996.0,1736.0,0.5506098929665874,1152.647465437788,1013.3355,139.31195518388176,12.09,139.31195518388176,12.09,Adequate,-12.1
93313,2021,35.16327612798961,-119.04635002008352,7369394.0,8245.0,0.5023199441264079,893.8015767131595,779.2191,114.58246050222203,12.82,114.58246050222203,12.82,Adequate,-12.8
93420,2021,35.16611903891975,-120.46509145111632,5646364.0,4455.0,0.4459177147989588,1267.42177328844,1030.7656,236.6561482884399,18.67,236.6561482884399,18.67,OVERPRICED,-18.7
93421,2021,0.0,0.0,3840.0,1.0,0.3733468809039873,3840.0,1422.1404,2417.859619140625,62.97,2417.859619140625,62.97,OVERPRICED,-63.0
93210,2021,36.199432712158625,-120.42309292305129,1575928.0,1720.0,0.5527878058116926,916.2372093023256,919.5533,-3.3160743890806543,-0.36,3.3160743890806543,0.36,Adequate,0.4
93422,2021,35.46457917325228,-120.69042300842216,6020882.0,5181.0,0.42695981856299614,1162.1080872418452,1028.4205,133.68755501528267,11.5,133.68755501528267,11.5,Adequate,-11.5
93424,2021,35.1868140621317,-120.7343723633298,424934.0,275.0,0.3362792188801954,1545.2145454545455,1428.2938,116.92072221235799,7.57,116.92072221235799,7.57,Adequate,-7.6
93208,2021,36.0566213809302,-118.56849335678665,76102.0,68.0,0.19545526320707193,1119.1470588235295,1054.3584,64.7886603860295,5.79,64.7886603860295,5.79,Adequate,-5.8
93426,2021,35.84641532653884,-120.94133201972843,604309.0,408.0,0.33238440151512194,1481.1495098039215,1379.8401,101.30942191329655,6.84,101.30942191329655,6.84,Adequate,-6.8
93207,2021,35.88982967300161,-118.6305806875438,126059.0,133.0,0.26501790065455,947.812030075188,1099.1115,-151.29942012012452,-15.96,151.29942012012452,15.96,Adequate,16.0
93212,2021,36.04218151735727,-119.52775587184064,1043977.0,1339.0,0.5868743765056245,779.6691560866318,728.1539,51.51528645772555,6.61,51.51528645772555,6.61,Adequate,-6.6
93234,2021,36.19127709938475,-120.09010597423334,308334.0,357.0,0.5247304264237828,863.6806722689075,760.71924,102.96143398765753,11.92,102.96143398765753,11.92,Adequate,-11.9
93221,2021,36.29499574684704,-119.02604041539816,1729288.0,1676.0,0.43129516689686803,1031.7947494033413,893.6502,138.14454188381,13.39,138.14454188381,13.39,Adequate,-13.4
93311,2021,35.194158401159896,-119.17444396106332,9413602.0,8697.0,0.4166690661682375,1082.396458548925,923.01074,159.385716361425,14.73,159.385716361425,14.73,Adequate,-14.7
93230,2021,36.288002548612766,-119.62298196977544,8327816.0,9415.0,0.43942590025720163,884.5263940520446,806.6075,77.91891114188832,8.81,77.91891114188832,8.81,Adequate,-8.8
93291,2021,36.3895956513928,-119.36855906257244,6644167.0,7367.0,0.4734519882782758,901.8823130175106,854.5024,47.37993264641682,5.25,47.37993264641682,5.25,Adequate,-5.3
93292,2021,36.377150276881615,-119.22399362814404,4731994.0,5527.0,0.4399704210241595,856.1595802424462,841.3145,14.845066082289918,1.73,14.845066082289918,1.73,Adequate,-1.7
93227,2021,0.0,0.0,85076.0,116.0,0.55235191165209,733.4137931034483,688.77783,44.635961072198256,6.09,44.635961072198256,6.09,Adequate,-6.1
93301,2021,35.384494388344464,-119.02082393484008,867994.0,852.0,0.38728403254893573,1018.7723004694835,852.1261,166.64620183667103,16.36,166.64620183667103,16.36,Adequate,-16.4
93226,2021,35.73667037747828,-118.72864685422633,47419.0,39.0,0.3067903034076487,1215.871794871795,1195.4248,20.44699018429492,1.68,20.44699018429492,1.68,Adequate,-1.7
93304,2021,35.33970576307522,-119.02345099177012,3646759.0,4396.0,0.4635445401019431,829.5630118289354,775.74414,53.81887120393537,6.49,53.81887120393537,6.49,Adequate,-6.5
93312,2021,35.39347991927074,-119.12045480548564,10996891.0,10384.0,0.4208731307189929,1059.022630970724,904.333,154.6896231582241,14.61,154.6896231582241,14.61,Adequate,-14.6
93305,2021,35.38975155149093,-118.98518508830288,2360121.0,2614.0,0.503604147043041,902.8771996939556,827.90674,74.97046141270562,8.3,74.97046141270562,8.3,Adequate,-8.3
93306,2021,35.46364042848513,-118.7898161688802,8822163.0,9136.0,0.4849334784524847,965.6483143607705,966.5577,-0.9093638618857085,-0.09,0.9093638618857085,0.09,Adequate,0.1
93224,2021,35.22814246745991,-119.5692658913,44008.0,52.0,0.3901379768354526,846.3076923076923,806.15857,40.149122971754764,4.74,40.149122971754764,4.74,Adequate,-4.7
93307,2021,35.24845678145273,-118.9363313147994,5495388.0,6714.0,0.5008203675053151,818.496872207328,730.7156,87.78129603545301,10.72,87.78129603545301,10.72,Adequate,-10.7
